name,phone,segment,city,rating,reviews,address,website
Mittal Home Tuition,919694178251,Tuition,Jaipur,5,3,"near Yulia, Mahaveer Nagar, Durgapura, Jaipur, Rajasthan 302018",http://www.mrtutorindia.com/
Tuition Classes 1 to 8 | Online & Offline Tuitions | Brightteaching,918829057997,Tuition,Jaipur,4.9,9,"3/409, Chitrakoot Yojana, near Shalby Hospital, F Block, Vaishali Nagar, Jaipur, Rajasthan 302021",https://www.tutionjaipur.com/
Kalp Home Tutor,919521705072,Tuition,Jaipur,5,35,"Shri Kalyan Nagar, Mahesh Nagar, Barkat Nagar, Tonk Phatak, Jaipur, Rajasthan 302015",
Skill Home tuition. Best home tuition,919116689223,Tuition,Jaipur,4.9,15,"ward no. 1, arawali vihar, c-252, Macheda, Murlipura, Jaipur, Rajasthan 302039",https://rj.homestuition.in/
Instant Home Tutor,918619600632,Tuition,Jaipur,4.9,20,"H-NO. C-60 shisha Vehar A, Block, Chak Bhairo Karol, Jagatpura, Jaipur, Rajasthan 302017",https://play.google.com/store/apps/details?id=com.insta.hometutor&hl=en-IN
Home Tuition Classes,918955898299,Tuition,Jaipur,5,7,"7 purohit ji ka bas, Yamuna Path, near Laxmi dharm kanta, Purohit Ka Bass, Geejgarh Vihar Colony, Bais Godam, Jaipur, Rajasthan 302006",https://rj.homestuition.in/
"Neha Tuition Classes ( Playgroup, Nursery, LKG, UKG, 1st, to 5th Coaching Tuition Classes in Malviya Nagar, Jaipur )",917240639346,Tuition,Jaipur,5,9,"1/861 Sec 1, Malviya Nagar, Sindhi Colony, Sector 1, Malviya Nagar, Jaipur, Rajasthan 302017",https://www.instagram.com/neha.coachingclasses
"Vaishnavi classes - Best SSC coaching in Patna, specially for SSC (CGL, CHSL , CPO , LDC , MTS) bank (p.o.& clerk) & rail",919142277496,SSC/Bank/Rail,Patna,4.8,356,"K 613, Chowk, Malahi Pakri, Kankarbagh, Bankman Colony, Patna, Bihar 800020",http://vaishnaviclasses.com/
Professional Academy -Best CAT CUET & CLAT Coaching in Patna | Best SSC & Bank Coaching in Patna,919304815212,SSC/Bank/Rail,Patna,4.4,198,"3rd Floor, Dheeraj Complex, Boring Rd, opposite Taswa and Vedantu, Sri Krishna Puri, Patna, Bihar 800001",http://www.professionalacademy.co.in/
"Prayas Classes – SSC, Banking & Railway Coaching in Patna",919973595162,SSC/Bank/Rail,Patna,5,16,"Sahdeo Mahto Marg, Jagdamba Tower, Boring Rd, Sri Krishna Puri, Patna, Bihar 800001",http://www.prayasclasses.co.in/
Chronicle Academy || Best Coaching for UPSC / BPSC in patna,919334102329,SSC/Bank/Rail,Patna,4.8,282,"2nd Floor, Sumati Place, Boring Rd, Nageshwar Colony, Kidwaipuri, Patna, Bihar 800001",http://chronicleacademy.co.in/
Career Classes by Panna Lal Sir - Best bank and ssc coaching in boring road | Best railway coaching in boring road,919835676016,SSC/Bank/Rail,Patna,4.9,295,"Ground Floor, Jagdamba Tower, Sahdeo Mahto Marg, Boring Rd, Sri Krishna Puri, Patna, Bihar 800001",https://careerclassespatna.in/
Climax Institute,919431432606,SSC/Bank/Rail,Patna,4.4,143,"SK-9, 90 Feet Road, Doctor's Colony, Chowk, Malahi Pakri, Kankarbagh, Bankman Colony, Patna, Bihar 800020",http://climaxinstitute.in/
The Masters Academy,918603333088,SSC/Bank/Rail,Patna,4.9,47,"Savitri Complex, Boring Rd, near SK Puri Check Post, above Bank of Maharashtra, Sri Krishna Puri, Patna, Bihar 800001",
Inspiring CLUB,917909020547,SSC/Bank/Rail,Patna,5,228,"Honey Dew Point School Campus, RK Ave, in front of Durga Mandir, Dariyapur, Dujra Diara, Patna, Bihar 800003",
BSC Coaching- Best Bank SSC Railway Coaching in Patna Bailey Road,919798422296,SSC/Bank/Rail,Patna,4.8,352,"Ambedkar Path, opp. Ara Garden, Jagdeo Path, Rukanpura, Patna, Bihar 800014",https://www.bscacademypatna.com/
Paramount Coaching Centre,917033097666,SSC/Bank/Rail,Patna,3.8,246,"Infront of Jamuna Market, Besides, Ramna Rd, Naya Tola, Bhikhana Pahari, Patna, Bihar 800016",https://paramountpatna.com/
YUKTI EDUCATION BEST COACHING FOR BANK/SSC RAILWAY,917635056744,SSC/Bank/Rail,Patna,5,21,"2nd Floor, Chronicle Academy || Best Coaching for UPSC / BPSC in patna, Boring Rd, opposite Alankar Place, Nageshwar Colony, Kidwaipuri, Patna, Bihar 800001",
TCH EDUSERV,919835813365,SSC/Bank/Rail,Patna,4.9,287,"2nd floor, Kanti Factory Rd, opposite V MART, New Colony, Kankarbagh, Chitragupta Nagar, Patna, Bihar 800020",http://tcheduserv.com/
"Career Classes - Best SSC and Bank Coaching in Boring Road, Patna l Best Railway, Bihar Police Coaching in Boring Road, Patna",919608115151,SSC/Bank/Rail,Patna,4.5,239,"2nd floor, Tapasya Comlex, NearJamuna Apartment, Boring Rd, Sri Krishna Puri, Patna, Bihar 800001",https://www.careerclassespatna.com/
Career Planner,917739921725,SSC/Bank/Rail,Patna,4.4,350,"Arya Kumar Rd, beside Axis Bank, Rajendra Nagar, Patna, Bihar 800016",https://careerplannerindia.com/career-planner-rajendra-nagar-patna/
SAI CIVIL SERVICES PATNA,917549360801,SSC/Bank/Rail,Patna,4.8,215,"Sai Civil Services, Commando, Security Building, near Shivajipark, Kankarbagh, Lohia Nagar, Patna, Bihar 800020",http://www.saicivilservicespatna.com/
"Success Mission CET, BANK, SSC, CTET Coaching, BPSC Teacher Coaching, BPSC Teacher Classes",919905350033,SSC/Bank/Rail,Patna,4.9,38,"House no- 123E, Hajari Singh Lane, Boring Rd, in front of Krishna Apartment, Sri Krishna Puri, Patna, Bihar 800001",
SBM,919608586341,SSC/Bank/Rail,Patna,4.6,132,"SBM Campus, Maa Complex, Ashiana - Digha Rd, opp. Passport Office, Jyotipuram Colony, Khajpura, Patna, Bihar 800014",
Raj Rajesh Institute,919472040533,SSC/Bank/Rail,Patna,4.4,107,"SECTOR - D, HOUSE NO.- 10, FRIEND'S CO-OPERATIVE COLONY, BEHIND SAI NETRALAYA, KANKARBAGH, PATNA-20 SHIVAJI PARK KE MAIN GATE KE SAMNE WALI GALI, 20, Kankarbagh, Lohia Nagar, Patna, Bihar 800020",http://www.rajrajeshinstitute.com
Shaping Future,919304519935,SSC/Bank/Rail,Patna,4.9,254,"C-30, Behind College of Commerce, Arts and Science, Patkar Nagar, Kankarbagh, Patna, Bihar 800020",
Mahendra Educational Private Limited (Patna Branch),916389302432,SSC/Bank/Rail,Patna,4.8,103,"Gandhi Chowk, in front of Vishal Apartment, Mahendru, Koiritola, Patna, Bihar 800006",https://branch.mahendras.org/patna-37955/home?utm_source=GBP
"ENGINEER'S GURUKUL |Best Coaching for SSC JE, RRB JE, STATE AE/JE",919279427723,SSC/Bank/Rail,Patna,4.9,298,"Kathpul gali, Kangkar Bagh Road, opposite chandan hero, Kankarbagh Colony More, Ghrounda, Patna, Bihar 800020",http://engineersgurukul.tech/
Adhyayan Peeth (Aakash Academy),919113373107,SSC/Bank/Rail,Patna,4.9,261,"Aakaswani Road, Pillar no - 28, Bailey Rd, Ashokpuri, Khajpura, Patna, Bihar 800014",https://sites.google.com/view/adhyayanpeeth/home
PRAYASH CAREER INSTITUTE,916200904202,SSC/Bank/Rail,Patna,4.9,42,"infront of raunak's, Ramlakhan sumitra apt, Gandhi Path, near sadhana sweets, New Jakkanpur, Mithapur, Patna, Bihar 800001",
Master Learners,919599001290,SSC/Bank/Rail,Patna,5,27,"K S S Tower, Kangkar Bagh Road, Kankarbagh Colony More, Ghrounda, Patna, Bihar 800001",https://masterlearners.in/centre/patna
Centre Of Education,917677119853,SSC/Bank/Rail,Patna,4.9,271,"1st floor, ke samne, D-1, Shivaji Park Gate Rd, Kankarbagh Colony, Lohia Nagar, Patna, Bihar 800020",http://www.centreofeducation.com/
ENHANCEMENT STUDY CIRCLE - PATNA For Best Banking SSC State Exam Railway Teaching CAT CLAT IPMAT and CUET,919304543909,SSC/Bank/Rail,Patna,5,72,"Shivpuri flyover, Balaji Market, Road no- 1A, Patna-800001, Shivpuri, Rajbansi Nagar, Patna, Bihar 801103",https://www.facebook.com/profile.php?id=100057621602041
Yatharth Classes,919102777498,SSC/Bank/Rail,Patna,4.9,116,"Rd Number 13, Rajeev Nagar, Patna, Bihar 800024",
Sandhaan Classes,919334288235,SSC/Bank/Rail,Patna,4.4,252,"Ground & 1st Floor, Veena Niwas, Dadiji Lane, Boring Rd, Anandpuri, Patna, Bihar 800001",
AIEFA | Best Coaching for GATE SSC-JE & BPSC,918252003344,SSC/Bank/Rail,Patna,4.7,143,"PRAMILA MANSON, OPPOSITE OF CHANDAN HERO SHOWROOM KATH PUL GALI, Kangkar Bagh Road, Kankarbagh Colony More, Ghrounda, Patna, Bihar 800001",http://www.aiefa.org/
R R Campus,918002169064,SSC/Bank/Rail,Patna,4.5,156,"R R Campus, 3rd Floor, Nawal Arcade, Boring Rd, near Cimage Institute, Sri Krishna Puri, Patna, Bihar 800001",http://rrcampus.com/
"Career Launcher Patna - Best CLAT, IPMAT and CAT Coaching in Dakbungalow",918603231770,SSC/Bank/Rail,Patna,4.5,329,"3rd Floor, 305, Dumraon Palace, Fraser Rd, Dak Bunglow, Lodipur, Patna, Bihar 800001",https://www.careerlauncher.com/patna/spvermaroad
Success Coaching Centre,917903831928,SSC/Bank/Rail,Patna,4.7,74,"Abhimanyu, near Sakuntala Market, near baba Chowk, Bank Colony, Keshri Nagar, Patna, Bihar 800024",
TCH Eduserv,919234552608,SSC/Bank/Rail,Patna,4.8,54,"Ground Floor, TCH Campus, Near Indian Bank, santushti Lane, J478+2P7, Boring Rd, Sri Krishna Puri, Patna, Bihar 800001",https://tcheduserv.com/
BSC Coaching,919798422294,SSC/Bank/Rail,Patna,4.4,191,"Saket Vihar More, New Paharpur, Anisabad, Patna, Bihar 800002",https://www.bsccoaching.com/
MSJD EDUCATIONAL INSTITUTE - Best BPSC Coaching in Patna,917858048007,SSC/Bank/Rail,Patna,5,16,"25, Rainbow Street, Vivekananda marg, Boring Rd, opp. A N College, behind Axis Bank, Anandpuri, Patna, Bihar 800013",https://msjdeducationalinstitute.com/
"""Final Touch Academy"" coaching, Musallahpur Hatt patna 800006 bihar",919999694651,SSC/Bank/Rail,Patna,4.7,105,"Musallahpur Hat, Muhammadpur, Patna, Bihar 800006",https://www.youtube.com/@finaltouchacademypatna5197/featured
Career Wings,919471050789,SSC/Bank/Rail,Patna,4.8,293,"M2/28, Bharti House, S.K. (Opp. Krishna Aptt/children's Park, Boring Rd, Sri Krishna Puri, Patna, Bihar 800001",http://www.fb.com/careerwingspatna
EduVantage Institute - Top Competitive Exam Tutorials in Patna,917303892897,SSC/Bank/Rail,Patna,4.7,28,"1st Floor, DPL building, Dadi Jee Lane, near Boring Road, beside Crocs Showroom, Chauraha, Anandpuri, Patna, Bihar 800001",
The Prephack I CAT I CLAT I IPMAT I BANK | CUET,919534210934,SSC/Bank/Rail,Patna,5,35,"2nd Floor, Jagdamba Tower, Shahdeo Mahto Marg, Boring Rd, Sri Krishna Puri, Patna, Bihar 800001",http://www.theprephack.in/
BANK PLACEMENT IN PATNA | EDUPRIZM INFOTECH PVT. LTD.,917992328834,SSC/Bank/Rail,Patna,4.9,98,"Saubhagya Sharma Path, behind Sai Corporate, Adarsh Vihar Colony, Rukanpura, Patna, Bihar 800014",http://eduprizminfotech.com/
MBA Mastermind| The best coaching for CAT MAT IPMAT CUET & IELTS,917463953117,SSC/Bank/Rail,Patna,4.8,131,"Boring Road E123 Shrikrishnapuri Opp Krishna Apartment Boring Road Patna Hajari singh lane, Boring Rd, SK Puri, Sri Krishna Puri, Patna, Bihar 800001",
Bright Future Career Institute,919304334026,SSC/Bank/Rail,Patna,4.8,206,"Gauriya Math Bridge, opp. bank of baroda, beside Kali mandir, New Jakkanpur, Mithapur, Patna, Bihar 800001",http://brightfuturepatna.com/
PRAKASHAM INSTITUTE,917717790181,SSC/Bank/Rail,Patna,5,110,"1st floor, Reshmi Bhawan, near SBI, above Bank of Baroda ATM, Indrapuri Sipara, Dasratha, Sipara, Patna, Bihar 800020",https://www.facebook.com/prakasam4yourfuture/
CAREER PLANNER ASHOK RAJPATH,917462980901,SSC/Bank/Rail,Patna,4.3,134,"C.P HOUSE Ashok Rajpath, COLLEGE, opp. PATNA, Chauhatta, Lalbagh, Patna, Bihar 800004",https://www.instagram.com/career_planner_ashok_rajpath/
ZENITH CLASSES,919102400201,SSC/Bank/Rail,Patna,4.8,191,"2nd Floor, Gopal Market, Naya Tola, Lalbagh, Patna, Bihar 800016",http://zenithclassespatna.com/
Railway Per Kabza-RRB JE/SSE(Railway Psycho Railway ALP ASM coaching in Patna),917903285858,SSC/Bank/Rail,Patna,4.5,32,"Lohar Ln, Sultanganj, Mussalahpur Haat, Patna-6, Patna, Bihar 800006",
Apex Career Zone,918824107368,SSC/Bank/Rail,Kota,5,214,"Near, Keshavpura, Chouraha, Kota, Rajasthan 324009",
"Rival An Ideal Institute For CET, Railway, SSC, BANK, Police, Patwari, Gramsevak, LDC & Other Competitive Exam",919982140480,SSC/Bank/Rail,Kota,4.9,398,"Keshavpura Circle, A-7, Sector - 4, Dadabari, Kota, Rajasthan 324009",
Awam Classes Kota,918740895898,SSC/Bank/Rail,Kota,4.8,397,"Mahaveer Nagar III Cir, Mahaveer Nagar Housing Board Colony, Mahaveer Nagar, Kota, Rajasthan 324005",https://www.awamclasses.com/
Begin Classes,919602347800,SSC/Bank/Rail,Kota,4.3,36,"Rangbari Rd, Dadabari, Kota, Rajasthan 324009",
The Advance Classes,919057447744,SSC/Bank/Rail,Kota,5,41,"1st Floor, 4-A-15, near Amar Punjabi Food, Sector - 4, Talwandi, Kota, Rajasthan 324005",https://theadvanceclasses.com/
Cross roads Classes,919309029575,SSC/Bank/Rail,Kota,4.9,61,"near Singhvi Agencies, Tilak Nagar, Kotri Gordhanpura, Chawani, Kota, Rajasthan 324007",
Advance Classes,918432799223,SSC/Bank/Rail,Kota,4.4,30,"House No. 5, A-10, Rangbari Rd, Sector - 5, Mahaveer Nagar Housing Board Colony, Talwandi, Kota, Rajasthan 324005",https://theadvanceclasses.com/best-reet-coaching-in-kota/
Modi Career Institute,919021109623,SSC/Bank/Rail,Kota,4.8,37,"Gate no 1, Modi Education Complex, Modi College Rd, New Jawahar Nagar, Talwandi, Kota, Rajasthan 324009",
T.I.M.E. KOTA,917442362145,SSC/Bank/Rail,Kota,4.2,80,"567, Rajora Complex, Chhawani Main Rd, Chawani, Kota, Rajasthan 324007",http://www.time4education.com/
Dynamic IAS / RAS Coaching Institute Kota,919783975985,SSC/Bank/Rail,Kota,5,25,"Educational Complex, 5RPR+VP3, Rampura Main Road, Rampura, Kota, Rajasthan 324006",https://sites.google.com/view/dynamiccoaching
Career hub kota,919414393091,SSC/Bank/Rail,Kota,5,45,"Swami Dayanand Saraswati Rd, near TT Hospital, opp. Andhra Bank, Sector - 5, Keshavpura, Talwandi, Kota, Rajasthan 324005",
"Career Power(Unit of ADDA247)- Best Bank, SSC and Railway Coaching",917023140005,SSC/Bank/Rail,Kota,5,4,"Crest Academy Building, Bajrang Nagar Main Rd, near Pragati School, Bajrang Nagar, Kota, Rajasthan 324001",https://www.careerpower.in/viewCourses.html?city=Kota&branch=Kota&key=All%20Courses
श्री जी क्लासेज Shree ji classes,919001564492,SSC/Bank/Rail,Kota,4.8,184,"Keshvpura main circle, Rangbari Rd, near jodhpur sweet, Keshavpura, Talwandi, Kota, Rajasthan 324009",
Unnati IAS -HUB KOTA,919588831038,SSC/Bank/Rail,Kota,4.9,65,"2A-12, Main Circle, Keshavpura, Talwandi, Chauraha, Kota, Rajasthan 324005",
Advance Classes,919829314680,SSC/Bank/Rail,Kota,4.3,51,"194, Bajrang Nagar Main Rd, Bajrang Nagar, Kota, Rajasthan 324001",http://advanceclasseskota.com/contact-us/
TAJ CAREER INSTITUTE,919694459904,SSC/Bank/Rail,Kota,4.9,8,"nera Ratna nursing home, Nayapura, Kota, Rajasthan 324001",
"Prudence coaching centre, kota",919828773222,SSC/Bank/Rail,Kota,5,6,"House no A-7, Balakund Rd, Sector - 4, Talwandi, Kota, Rajasthan 324009",
Engineers Academy,918290256340,SSC/Bank/Rail,Kota,4.1,68,"Near mahaveer nagar 3 Rd circle Rangbari Road Near Mahaveer Nagar 3rd circle, Rangbari Rd, Mahaveer Nagar Housing Board Colony, Mahaveer Nagar, Kota, Rajasthan 324005",https://www.engineersacademy.org/centers/engineers-academy-kota/
yuwam classes office,919414265547,SSC/Bank/Rail,Kota,4,15,"110, Sector - 5, Dadabari, Kota, Rajasthan 324009",http://yuwam.edu.in/
Azure Classes - Best Educational Institute In Kota/Political Classes/Geographical Classes/English Literature Classes in Kota,918209523573,SSC/Bank/Rail,Kota,4.6,32,"1-G-32, Housing Board Colony, Mahaveer Nagar Housing Board Colony, Mahaveer Nagar, Kota, Rajasthan 324005",https://azureclasseskota.com/
DHAIRYA COACHING INSTITUTE,919602965720,SSC/Bank/Rail,Kota,5,19,"DPS SCHOOL KE PASS, DEV NARAYAN PROPERTY KE UPER, Prem Nagar, III, Kota, Rajasthan 324003",https://youtube.com/@dhairyacoachinginstitute
Jugal sir online classes,917232095095,SSC/Bank/Rail,Kota,4.3,56,"77,sector4, opp. M.D.Mission college, Keshavpura, Mahaveer Nagar, Kota, Rajasthan 324009",http://www.jugalsir.in/
Safal Classes,919929430290,SSC/Bank/Rail,Kota,4.5,8,"5A7, Rangbari Rd, Sector - 5, Talwandi, Kota, Rajasthan 324005",
UPAJ CAREER INSTITUTE-KOTA,918619061613,SSC/Bank/Rail,Kota,4.5,73,"438, Mahaveer Nagar Ext Rd, in front of Dhanlakhsmi dairy, sector-7, Keshavpura, Mahaveer Nagar, Kota, Rajasthan 324010",
VIVEKANAND CIVIL SERVICES ACADEMY KOTA,918875751908,SSC/Bank/Rail,Kota,4.2,211,"Mahaveer nagar, 2nd, Rangbari Rd, Mahaveer Nagar Housing Board Colony, MPA 35, Kota, Rajasthan 324005",
DISHA COACHING CBSE GRAMMAR COACHING,919001577291,SSC/Bank/Rail,Kota,4.4,7,"54C, New Jawahar Nagar, Gumanpura, Kota, Rajasthan 324007",
Kota Study Circle,919098534927,SSC/Bank/Rail,Kota,4.8,152,"1st Floor, Bhatia Complex, infront of Rajkumar College, Mukut Nagar, Raipur, Chhattisgarh 492001",
Learn N Prep Competitive Center,917877445142,SSC/Bank/Rail,Kota,4.9,14,"4-A-15, near Amar Punjabi, Keshavpura, Dadabari, Kota, Rajasthan 324009",https://learnnprep.com/center-details/kota-keshavpura
Godawari Coaching Classes,916378585060,SSC/Bank/Rail,Kota,5,12,"Modi bhawan, ke samane, Kotri Gordhanpura, Chawani, Kota, Rajasthan 324007",
WAVE CLASSES,919214358477,SSC/Bank/Rail,Kota,4.3,4,"Landmark City, opposite sangyan(Allen, Kunadi, Electricity Board Area, Kota, Rajasthan 324008",
Lakshya Competition Classes,919929384802,SSC/Bank/Rail,Kota,4.8,11,"petrol pump, Baran Rd, near borkhera, Borkhera, Kota, Manpura, Rajasthan 324002",
Trisha Steno Classes,917297084408,SSC/Bank/Rail,Kota,5,3,"1st floor, Agarwal complex, Hatt Road, Junction, Kota, Rajasthan 324002",
Chanakya classes,919772294830,SSC/Bank/Rail,Kota,4.6,18,"4 P 10 Talwandi Opposite Chai Pani, near Abishek Readymade and Shivanjali, Sector-B, Talwandi, Kota, Rajasthan 324005",
Akanksha IAS – An Institute For Civil Services,919602444344,SSC/Bank/Rail,Kota,5,25,"behind Bajaj showroom, Keshavpura, Dadabari, Kota, Rajasthan 324009",http://www.akankshaias.in/
Mahendra Academy,919784479443,SSC/Bank/Rail,Kota,4.6,34,"8-B-6, Mahaveer Nagar 3, Mahaveer Nagar Housing Board Colony, Mahaveer Nagar, Kota, Rajasthan 324009",
Krishi jagat career institute,919660028358,SSC/Bank/Rail,Kota,4.9,107,"2 N 26, near Hanuman Temple, Mahaveer Nagar Extension, Mahaveer Nagar, Kota, Rajasthan 324009",
Adhyatmn Edutech Private Limited,919928788025,SSC/Bank/Rail,Kota,4.8,179,"Plot No 882, 2nd St, Mahaveer Nagar-II, Mahaveer Nagar Housing Board Colony, Mahaveer Nagar, Kota, Rajasthan 324005",https://adhyatmn.com/
Gradspot,919549543256,SSC/Bank/Rail,Kota,5,84,"1-C-1, Commerce College Rd, above yes bank, Sector 1, Talwandi, Kota, Rajasthan 324005",https://gradspot.in/
"Aston Education Consultancy – Study Abroad, IELTS & SAT Coaching",919785877198,SSC/Bank/Rail,Kota,4.9,206,"Building No. 34, 1st floor, opera road, Shaheed Bhagat Singh Rd, near PNB Bank, Mahaveer Nagar-II, Indra Vihar, Mahaveer Nagar, Kota, Rajasthan 324005",http://www.studyforeign.net/
Takshshila Classes Kota,919549208332,SSC/Bank/Rail,Kota,4,17,"4RWP+9P3, Keshavpura, Mahaveer Nagar, Kota, Rajasthan 324009",
"Eduncle - Best Online Coaching for UGC NET, CSIR NET & IIT JAM",918003552211,SSC/Bank/Rail,Kota,3.8,212,"MPA 44, 2nd Floor, Rangbari Rd, above Bank of India, Mahaveer Nagar-II, Mahaveer Nagar Housing Board Colony, Mahaveer Nagar, Kota, Rajasthan 324005",https://www.eduncle.com/
MEDITRAK INSTITUTE KOTA,919783470260,SSC/Bank/Rail,Kota,4.6,24,"1-E-29, opposite Sabji Mandi Main Road, near Global Public School, Sector 1, Talwandi, Kota, Rajasthan 324005",https://www.meditrakinstitute.com/
LNP (LEARN N PREP) NEET & JEE CENTER,918764217307,SSC/Bank/Rail,Kota,5,5,"Corporate Office: LNP Tower-1, 1- K-17, Teachers Colony, opposite bank of india, Keshavpura, Mahaveer Nagar, Kota, Rajasthan 324009",http://learnnprep.com/
AARYAN KOTA 25 Yrs. Virtual office ( Spoken English ) DEMO FREE,918823918888,SSC/Bank/Rail,Kota,4.9,286,"H.No. 04/25, AARYAN KOTA Gali 18, Main Road, Mahatma Gandhi Colony Near Khari Babdi Churaha, Kota Jn Railway colony, Jn, Area, Kota, Rajasthan 324002",
Toppers Exam,917891099006,SSC/Bank/Rail,Kota,1.7,56,"First Floor, Kalawati Paliwal Market, Gumanpura, Kota, Rajasthan 324007",https://toppersexam.com/
Pioneer Academy Mukherjee Nagar,919899561926,SSC/Bank/Rail,Delhi Mukherjee Nagar,4,120,"PIONEER ACADEMY, Ground Floor, B-14, Main Rd, opposite Meerutwala sweets, Mukherjee Nagar, Delhi, 110009",http://pioneeracademy.co/
Prabal Professional Academy | Best NDA/SSC/BANK/Defence Exams Coaching in Delhi,919999495266,SSC/Bank/Rail,Delhi Mukherjee Nagar,5,53,"B-9/10, 1st Floor, GF Commercial Complex, Mukherjee Nagar, Delhi, 110033",
Mahendra's Institute - New Delhi for Banking SSC State Exam Railway Teaching and CUET,919268561517,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.1,304,"Shop No 92/94, Ground Floor, Gate No 3, Mall Rd, near GTB nagar metro station, Kingsway Camp, GTB Nagar, New Delhi, Delhi, 110033",https://branch.mahendras.org/gtb-nagar-new-delhi-37930/home?utm_source=GMB
Exampur Offline Coaching Mukharjee Nagar Delhi,917428699007,SSC/Bank/Rail,Delhi Mukherjee Nagar,3.9,82,"Shop No:1,2,3,4, behind Batra Cinema, Mukherjee Nagar, New Delhi, Delhi, 110033",http://www.exampur.com/
"CGS Coaching - Mukherjee Nagar - CTET, DSSSB, KVS, SSC Coaching in Delhi",919711414783,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.2,5,"B-1, A-12-13, Ansal Building, Dr. Mukherjee Nagar Near Batra Cinema, Delhi-110009, Mukherjee Nagar, New Delhi, Delhi, 110033",http://www.cgscoaching.com/
"Plutus Academy Karol Bagh: Best SSC Coaching in Delhi, Bank Coaching in Delhi",918123002808,SSC/Bank/Rail,Delhi Mukherjee Nagar,4,46,"Gate no. - 6, metro station, :Second Floor, Apsara Arcade, Block 56, Karol Bagh, New Delhi, Delhi, 110005",https://plutusacademy.com/
Galaxy Classes™ Delhi,917042496042,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.7,45,"532, Ramlal Kapoor Marg, opposite Signature View Apartment, Mukherjee Nagar, Delhi, 110033",https://www.galaxyclasses.co.in/
DSIL Coaching Centre,919355208583,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.9,160,"M-1, First Floor, Manushree Building, Mukherjee Nagar, Delhi, 110033",https://www.dsilcoachingcentre.com/
VEDANT CLASSES,919873301040,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.2,82,"A-112,1st FLOOR, Mall Rd, near METRO GATE NO.3, Tagore Park Extension, GTB Nagar, New Delhi, Delhi, 110033",http://vedantclasses.in/
Doyen Classes Pvt Ltd,919971389565,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.9,29,"M-1 Floor, Savitri Bhawan, in front of Ratna Sagar Publication, Commercial Complex, behind Satija Building, Mukherjee Nagar, Delhi, 110033",
"Career Launcher North Campus Center, Delhi",918800706487,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.6,361,"8, Hudson Ln, adjoining Yes Bank, GTB Nagar, Delhi, 110033",https://www.careerlauncher.com/delhi-north-campus/?#classroomProduct
"Success Forum, New Delhi",918082824200,SSC/Bank/Rail,Delhi Mukherjee Nagar,3.7,88,"Office 114 A, Ground Floor, Near Metro Station Gate 3 and 4, Mall Rd, GTB Nagar, New Delhi, Delhi, 110033",https://www.successforumedu.com/
KD LIVE,919555208888,SSC/Bank/Rail,Delhi Mukherjee Nagar,4,47,"Gali Number 8, near National Highway, 1, Gopalpur Village, New Delhi, Delhi, 110033",http://www.kdcampus.org/mukherjeenagar
Warrior Academy Best in NDA Coaching,919991682205,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.7,126,"2, Ground Floor, Mukherjee Nagar, Delhi, 110033",https://warrioracademy.in/
RED ZONE EDUCATION HUB,917827122238,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.7,26,"P668+365, Mukherjee Nagar, Delhi, 110033",
Alpha Coaching Centre (Maths),919716484273,SSC/Bank/Rail,Delhi Mukherjee Nagar,5,47,"M-1 Ansal Building, Batra Chowki, Mukherjee Nagar, near Chugh Dairy, Mukherjee Nagar, New Delhi, Delhi, 110033",
Cogent IAS,917827418302,SSC/Bank/Rail,Delhi Mukherjee Nagar,5,27,"107, Jyoti Bhawan, near Post Office, Indra Vihar, Mukherjee Nagar, Delhi, 110033",http://cogentias.com/
Times Coaching,919953600107,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.4,77,"Mukherjee Nagar, New Delhi, Delhi, 110033",https://futuretimescoaching.in/
Destination IAS Academy,919911945480,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.8,100,"639, First Floor, near Signature View Apartment, Mukherjee Nagar, New Delhi, Delhi, 110009",https://www.destinationiasacademy.com/
Vision IAS,918468022022,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.1,390,"Plot No. 857, Ground Floor, 855, Banda Bahadur Marg, opp. Punjab & Sindh Bank, Mukherjee Nagar, Delhi, 110033",http://www.visionias.in/
BPSC Institute (Unit of DELTA RANKERS),919971250938,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.9,351,"871, ground floor, Mukherjee Nagar, Delhi, 110009",
GOVT. JOBS COMPETITIVE EXAMS. PREPARATION COACHING CLASSES SSC | RAILWAY | NTPC | DSSSB | RPF (GUIDANCE COACHING CENTRE),919958257133,SSC/Bank/Rail,Delhi Mukherjee Nagar,4.8,71,"GALI NO. 21B, RAILWAY STATION, H.NO. T-681, Prem Nagar Rd, Block B, Baljit Nagar, Patel Nagar, New Delhi, Delhi, 110008",http://www.guidancecoaching.in.co/
